course_title,course_code,university,country,source_url,academic_year,semester,semester_normalized,study_level,credits,credit_system,ects_credits,aims,course_content,learning_outcomes,assessment_methods,literature
Financial Analysis and Planning,1FP303,Prague University of Economics and Business,Czech Republic,https://insis-test.vse.cz/katalog/syllabus.pl?predmet=2359;aktualni=1;poc_obdobi=1201,2026/2027,WS 2026/2027,winter,bachelor,6.0,ECTS,6.0,"To acquaint students with formal methodological tools of financial analysis which support systematic use of financial reporting and capital market data for prediction of firm's financial credibility. The course introduces the methods supporting projection of a company´s strategy into its financial management tools (such as financial politics, financial planning, and financial controlling).","1. The role of financial analysis and financial planning in financial management. Users of financial analysis and theirs information needs. 2. Sources of information. Accounting statements and theirs publication. Annual reports. Computer support of financial analysis. 3. Methodological elements of financial analysis. Methods of calculation, interpretation and usage of ratios for the purpose of firm's financial health evaluation. 4. Profitability, liquidity, financial stability. 5. Cash flow analysis. Balance sheet of financial sources and financial needs. 6. Multiple models for prediction of firm's financial situation. Factor analysis of profitability, liquidity and financial stability ratios. Balancing of specific operating risk and advantages. Evaluation of financial credibility. 7. Financial health indicators from capital market. Evaluation of financial performance based on market standards. Economic value added. 8. Firm strategy and firm planning. Financial objectives and financial policy. 9. Long term financial planning. Sales prediction. Capital budgeting. Long-term cash flow planning. Maximization of firm's market value criteria. 10. Relationship between operating financial planning (on the yearly basis) and budgeting. Financial controlling. Relationship between financial planning and controlling.","- understand financial statements for the purpose of financial analysis; - analyse and interpret data provided with financial statements; - calculation of a variety of key financial ratios in particular fields: profitability, asset turn-over, liquidity, solvency, - obtain information concerning financial situation (performance and financial position) of a company; - assess and quantify associated risk (operating, financial); - estimate entity´s future cash flows; - understand the methodology of financial planning; - create ""master budget""; - create long-term and short-term financial plan.",Mid-term test(s): 20 % Final test: 80 %,"Basic: BRABENEC, Tomáš. Finanční analýza obchodních korporací. Jesenice: Ekopress, 2022. ISBN 978-80-87865-85-9. Recommended: ALVAREZ, Fernando; FRIDSON, Martin S. Financial statement analysis : a practitioner's guide. Hoboken: John Wiley & Sons, 2011. ISBN 978-0-470-63560-5. ALEXANDER, Jack. Financial planning & analysis and performance management. Hoboken: John Wiley & Sons, 2018. ISBN 978-1-119-49148-4. SAMONAS, Michael. Financial forecasting, analysis, and modelling : a framework for long-term forecasting. Chichester: John Wiley & Sons, 2015. ISBN 978-1-118-92108-1. FABOZZI, Frank J.; PETERSON DRAKE, Pamela. Analysis of financial statements. Hoboken: John Wiley & Sons, 2012. ISBN 978-1-118-29998-2."
Financial Mathematics,1BP310,Prague University of Economics and Business,Czech Republic,https://insis-test.vse.cz/katalog/syllabus.pl?predmet=2330;aktualni=1;poc_obdobi=1201,2026/2027,WS 2026/2027,winter,bachelor,6.0,ECTS,6.0,"The aim of the course is to acquaint the audience with the basic questions of financial mathematics, the concepts and mathematical methods used in modern finance, to solve real examples from practice in the field of savings, debt repayment, valuation of selected types of securities and their portfolios, including a focus on ESG.","1. Types of interest. Simple interest, present and future value of capital, interest, pre-term and semi-term. Equivalence of interest rates 2. Discounting. Discount rate. Calculation of the average (median) value of the claim, the average payment period and the interest rate 3. Compound interest. Interest earner. Future and present value. Effective interest rate and interest intensity. 4. Future value of the annuity. Short-term, long-term savings. Saver 5. Present value of annuity. Retirement number. Pension temporary, immediate, eternal, deferred. Supplier. Internal rate of return. 6. Mortification. Annuity. Regular and irregular installments, constant annuities, constant amortization. Calculation of amortization and debt balance. 7. Amortization plan, amount of the last installment, depreciation and interest in the selected period. Green and sustainable loans 8. Bonds, their valuation. Nominal and real rate of return. Current value 9. Current and discounted yield. Rendita, realized income 10. Prompt and term yield curves - construction. Valuation of bonds based on the yield curve. The behavior of interest rates. The impact of ESG on yield curves 11. Bond price sensitivity, duration, convexity, portfolio immunization including ESG 12. FX rates - spot rates, cross rates, relationship between spot and forward rates, FX swap and its use. 13. Shares - dividend discount model, impact on ESG","- apply the discussed parts of classic financial mathematics (types of interest, savings, pensions) and understand the concept of future and present value with a focus on ESG; - create a table of cash flows and determine the value of investments; - evaluate bonds and shares, including ESG; - find out the sensitivity of bond prices to changes in interest rates (duration, convexity) and immunize given risks against changes in interest rates with an impact on ESG.",Active lecture/seminar/workshop/tutorial participation: 10 % Mid-term test(s): 30 % Final test: 60 %,"Basic: Radová, J., Dvořák, P., & Málek, J. (2013). Finanční matematika pro každého (8th ed.). Grada Publishing. Radová, J. et al. (2011). Finanční matematika pro každého - příklady (2nd ed.). Grada Publishing. Recommended: Cipra, T. (2005). Praktický průvodce finanční a pojistnou matematikou. Ekopress. Macháček, O. (1995). Finanční a pojistná matematika : úrok a úročení, modely opakovaných plateb, burzovní operace při složeném úročení, pojistné operace. Prospektrum."
"Financial Theory, Policy and Institution",11F201,Prague University of Economics and Business,Czech Republic,https://insis-test.vse.cz/katalog/syllabus.pl?predmet=2576;aktualni=1;poc_obdobi=1201,2026/2027,WS 2026/2027,winter,bachelor,5.0,ECTS,5.0,"The students will gain knowledge of the functions and importance of public and private financial institutions in the open economy, they will gain an overview of the structure of active and passive operations of public budgets (state budgets and budgets of local governments), state funds, health insurance companies, central bank, commercial banks and collective investment funds, they will gain specific technical knowledge of the functioning of the financial (including foreign exchange) market and an overview of the factors influencing financial decision-making of these institutions, they will understand the interlinkages between monetary, exchange rate and fiscal policy in an open economy.","1) Introduction to the financial economics, money and financial markets (basic terminology, monetary principles and relationships, categorization and parties in the financial markets, investment assets, global financial market). 2) Commercial banks and investment funds (functions of banking system, their balance sheet, categorization of financial services, case study: open position as a factor of risks and profitability on financial markets). 3) Money, bond and stock markets in terms of structure and riskiness (relations between issuer and investor, primary and secondary markets, risks of issuer and investor, types of interest rates, case study: yield curve and expectations theory). 4) Foreign exchange markets (organizational structure of FX markets, FX operations, exchange rate quotations, forward exchange rate and interest rate parity, fundamental determinants of exchange rate changes, case study: currency risk management). 5) Central bank and its role in ensuring monetary and financial stability (functions of central bank, central bank’s balance sheet and policy tools, money emission and monetary aggregates, inflation targeting and quantitative easing, exchange rate policy and FX interventions, micro- and macro-prudential policy, case study: Czech national bank’s loss). 6) Selected issues of financial and monetary macroeconomics (balance of payments and external equilibrium, choice of exchange rate regime, financial crises, inflation and model AS-AD, case study: interest rates and economic cycles). 7) Basic principles of public finance and management in the public sector (causes of public finance development, arguments, functions and principles, public choice theory, public choice in the public sector) 8) Public budget system (State budget, budgets of territorial self-governing units, State funds and Health insurance companies), budgetary rules and budget imbalance (budget deficit, public debt 9) Financial management of territorial self-governing units (revenues, expenditures, budget and budgetary process, fiscal federalism, case study: management of selected cities, SWOT analysis) 10) Public expenditures (theory of public expenditures, analysis of mandatory expenditures at different levels of the budget system of the Czech Republic, possibilities of public expenditure allocation, methods of evaluating the efficiency of public expenditures) 11) Public revenues, taxes and tax system if the Czech Republic (historical and theoretical aspects, tax power, tax determination, case study: income taxes, taxes on consumption, budgetary allocation of taxes, local fees) 12) Social security (case study: possibilities of pension system reform), health care economics (case study: problems of health care in the Czech Republic - financing, population ageing and its impact on health care expenditures), economics of the education system and financing of national defence (military Keynesianism, case study: defence financing in the Czech Republic, expenditure analysis, public procurement in the field of defence and security)","- understand the functioning of private and public financial institutions; - compare and analyze the advantages and disadvantages of individual financial instruments; - use specific technical knowledge in the field of financial decision-making at the level of private and public financial institutions; - classify financial risks and choose procedures to hedge them - understand the interrelationships between monetary, exchange rate and fiscal policy.",Mid-term test(s): 50 % Final test: 50 %,"Basic: Maaytová, A., Ochrana, F., Pavel, J., Sedmihradská, L., Tepperová, J., & Vítek, L. (2015). Veřejné finance v teorii a praxi. Grada Publishing. Dvořák, P., Kodera, J., Mandel, M., & Revenda, Z. (2023). Peněžní ekonomie a bankovnictví. Ekopress. Recommended: Durčáková, J., & Mandel, M. (2007). Mezinárodní finance. Management Press. Maaytová a kol.: Studijní materiály k 11F201 pro Moodle (2022)."
"Financial theory, policy and institutions (in English)",11F252,Prague University of Economics and Business,Czech Republic,https://insis-test.vse.cz/katalog/syllabus.pl?predmet=127471;aktualni=1;poc_obdobi=1201,2026/2027,WS 2026/2027,winter,bachelor,5.0,ECTS,5.0,"Students will acquire knowledge of public and private financial organizations in a market economy; get acquainted with assets, liabilities and basic operations of the public budget, sovereign funds, central bank and commercial banking system, investment companies; get introduced to the technical processes of financial markets’ functioning and decision-making of financial organizations; understand interconnections between monetary, fiscal and exchange rate policies.","1) Introduction to the financial economics, money and financial markets (basic terminology, monetary principles and relationships, categorization and parties in the financial markets, investment assets, global financial market) 2) Commercial banks and investment funds (functions of banking system, their balance sheet, categorization of financial services, case study: open position as a factor of risks and profitability on financial markets). 3) Money, bond and stock markets in terms of structure and riskiness (relations between issuer and investor, primary and secondary markets, risks of issuer and investor, types of interest rates, case study: yield curve and expectations theory). 4) Foreign exchange markets (organizational structure of FX markets, FX operations, exchange rate quotations, forward exchange rate and interest rate parity, fundamental determinants of exchange rate changes, case study: currency risk management). 5) Central bank and its role in ensuring monetary and financial stability (functions of central bank, central bank’s balance sheet and policy tools, money emission and monetary aggregates, inflation targeting and quantitative easing, exchange rate policy and FX interventions, micro- and macro-prudential policy, case study: Czech national bank’s loss). 6) Selected issues of financial and monetary macroeconomics (balance of payments and external equilibrium, choice of exchange rate regime, financial crises, inflation and model AS-AD, case study: interest rates and economic cycles). 7) Principles and basics of public finances, public sector management (development of public finances; arguments, functions and principles, public choice theory and its application in public sector). 8) Budget system, budgetary rules and budgetary disequilibrium (public finance deficit, public debt, fiscal federalism, case study: economic activity of a selected city, SWOT-analysis). 9) Public expenditures (theories of public expenditures, mandatory expenditures on different levels of the public sector in Czech Republic, allocation of public funds, evaluation of the effectiveness of public spending). 10) Public revenues, taxes and tax system in Czech Republic (theoretical and historical aspects, tax authority, tax determination, case study: income tax and consumption tax). 11) Social security and the economics of health system (case study: potential reforms of the pension system; case study: health system in Czech Republic and its issues - funding, population ageing, rising expenditures). 12) Economics of educational system (case study: funding of education in Czech Republic, differences between primary/secondary/tertiary education funding). Funding of national security and defense (military Keynesianism, case study: defense spending in Czech Republic, cost analysis, public procurement in defense and security).","- understand the operations of public and commercial financial organizations; - assess the differences between various investment instruments; - apply the technical tools of financial decision-making for public and private financial organizations; - distinguish between different types of financial risks and strategies of their management; - explain the nexus between monetary, exchange rate and fiscal policies.",Mid-term test(s): 50 % Final test: 50 %,"Basic: Mishkin, F. S. (2016). The economics of money, banking and financial markets. Pearson. Tresch, R. W. (2008). Public sector economics. Palgrave Macmillan."
Accounting II.,1FU202,Prague University of Economics and Business,Czech Republic,https://insis-test.vse.cz/katalog/syllabus.pl?predmet=3026;aktualni=1;poc_obdobi=1201,2026/2027,WS 2026/2027,winter,bachelor,6.0,ECTS,6.0,"The course is aimed at presenting accounting transactions in financial statements with the focus on measurement of particular accounting elements. The students will perform the closing of books and will prepare annual financial statements according to the Czech Accounting Standards (balance sheet, income statement, cash flow statement, statement of changes in equity and notes to financial statements), including an annual report.","1) The regulation of accounting in the Czech Republic in the context of global harmonization processes. 2) The content and form of financial statements in the CR. 3) Non-current tangible and intangible assets: definition, measurement, repairs and subsequent expenditures, impairment, operational and financial leasing, presentation. 4) Non-current and current financial assets: definition of proprietary and debt instruments, measurement, presentation. 5) Inventory: definition, measurement, methods of evidence of purchased and own production supplies, allowances to inventories, presentation. 6) Non-current and current accounts receivable: allowances to accounts receivable, accepted bill of exchange as a payment method. 7) Non-current and current term liabilities: accounting for partners and employees, accounting for taxes and donations, bills of exchange. 8) Provisions: the nature of provisions, specifics in the CR. 9) Foreign currency translations: daily and fixed exchange rates, measurement and presentation of assets and liabilities in foreign currencies. 10) Share capital: creation; structure; contributions and distributions; retained earnings and their treatment in various forms of business entities. 11) Closing of accounting books: inventory, accruals and deferrals. 12) Annual financial statements: balance sheet, income statement, cash flow statement, statement of changes in equity and notes to financial statements, practical preparation of financial statements, the information potential of financial statements. 13) Issuing of financial statements. 14) Content and form of the annual report.","- understand the content annual financial statements in the Czech Republic; - prepare annual financial statements according to the Czech Accounting Standards; - judge the ""true and fair view"" presented in Czech financial statements.",Active lecture/seminar/workshop/tutorial participation: 14 % Term paper: 10 % Mid-term test(s): 16 % Final test: 60 %,"Basic: Randáková, M. et al. (2018). Finanční účetnictví v České republice po 1.1.2016 (podnikatelské subjekty). Oeconomica. Strouhal, J., Židlická, R., & Cardová, Z. (2014). Účetnictví. Velká kniha příkladů. Změny související s NOZ (1st ed.). Albatros Media/BizBooks."
Capital Markets I.,1BP327,Prague University of Economics and Business,Czech Republic,https://insis-test.vse.cz/katalog/syllabus.pl?predmet=3010;aktualni=1;poc_obdobi=1201,2026/2027,WS 2026/2027,winter,bachelor,6.0,ECTS,6.0,"Students acquire comprehensive knowledge of capital markets in market economy and their organization, covering the bond and stock markets and the activities of institutional investors on the world capital markets. The course focuses on three areas closely associated with capital market. The first topic is the capital market in a market economy, its structure, functions, importance and system, methods and instruments of regulation and supervision. The second area relates to investment instruments trading on the capital markets, their characteristic features and principles of valuation. The third issue focuses on capital markets investors, including its incentives, criterions, activities, position and importance.","1. Role of Financial Markets and Institutions in economy. Basic principles, functions, structure and importance of capital markets (savings allocation, capital market characteristics,capital market structure, capital market position on economy). 2. Capital market regulation and supervision (reason for regulation and supervision, methods and instrument of regulation and supervision, regulation and supervision in Czech Republic). 3. Trends on the worlds capital markets (basic developing trend and related conditions, future of the world capital markets). 4. Bond markets. Bond valuation and basic principles of bond analysis. 5. Stock markets. Stock valuation. Basic principles fundamental, technical a psychological stock analyses. Efficient market theory. 6. Financial derivatives markets (options, financial futures, swaps, warrants). New instruments on the capital markets. 7. Other investment instruments markets (precious metals market,real estates market, art collections market). 8. International capital markets and institutional investors (characteristics, investors, instruments, return, risk and liquidity). 9. Primary and secondary markets. Exchange and OTC markets. Exchange system and its components. 10. Prague Stock Exchange. RM-system. 11. World exchange centre (NYSE, LSE, TSE, EURONEXT). 12. Investment banking (definition of investment banking, institutions of investment banking, models of incorporation commercial and investment banking, investment services). 13. Collective investing (conception, advantages and disadvantages of collective investing, institutions of collective investing, measurement of funds performance, collective investing in Czech Republic). 14. Pension funds (pension funds position on the capital markets, types of pension plans, investment policy of pension funds, pension additional insurance in Czech Republic).","- understand how capital markets work and what their functions in market economy are; - describe and compare selected world exchanges, including Prague Stock Exchange and RM-System; - calculate return, risk and liquidity of different investment instruments; - valuate stock or bond using elementary methods, procedures and fundamental analysis models; - apply basic methods, tools and principles of technical and psychological analysis on the capital markets; - evaluate activities, position and importance of institutional investors on capital markets.",Active lecture/seminar/workshop/tutorial participation: 20 % Final test: 80 %,"Basic: VESELÁ, Jitka. Investování na kapitálových trzích. Praha: Wolters Kluwer Česká republika, 2011. ISBN 978-80-7357-647-9. Veselá, J. (2005). Burzy a burzovní obchody : výchozí texty ke studiu. Oeconomica. VESELÁ, Jitka. Investování na kapitálových trzích. Praha: ASPI, 2007. ISBN 978-80-7357-297-6. Musílek, P. (2011). Trhy cenných papírů. Ekopress. Veselá, J. (2007). Investování na kapitálových trzích v příkladech. Oeconomica. Musílek, P. (2002). Trhy cenných papírů. Ekopress. Recommended: Jílek, J. (2009). Akciové trhy a investování. Grada. Jílek, J. (2009). Finanční trhy a investování. Grada. Polouček, S. (2006). Bankovnictví. Beck."
Macroeconomic analysis for financial markets,1MT201,Prague University of Economics and Business,Czech Republic,https://insis-test.vse.cz/katalog/syllabus.pl?predmet=183872;aktualni=1;poc_obdobi=1201,2026/2027,WS 2026/2027,winter,bachelor,3.0,ECTS,3.0,"The aim of the course is to combine theoretical knowledge of macroeconomics and economic policy with practical applications in the field of financial market analysis. The course focuses on the understanding of the national economy as an economic system, the interrelationships between the various macroeconomic aggregates, the nature of the creation and use of macroeconomic forecasts and their implications for the various segments of financial markets. Attention will be paid to the links between the situation in financial markets and the emergence, course and consequences of financial and economic crises. Recently, the role and importance of fiscal policy has been increasing, not only in the context of the ageing population and the associated rising government expenditure, but also in the context of the implementation of a stabilisation function within the framework of ""post-crisis"" stimulation of aggregate demand. Among other things, these factors are leading to an increase in government debt and hence to an increase in the issuance of government securities. The course therefore also examines the repercussions of increased fiscal policy activity on financial markets.","1. Interrelationships between macroeconomic and financial market developments 2. Macroeconomic data and macroeconomic analysis (content, structure and interpretation) 3. Use of basic macroeconomic identities in macroeconomic analyses 4. Macroeconomic forecasting and its reflection on financial markets 5. Macroeconomic sources of anomalies and irrationality in financial markets 6. The interrelationship between financial and economic crises 7. The response of financial markets to government policy over the business cycle 8. The ageing population: a comparison of pension systems and their impact on financial markets 9. The impact of tax policy on the real economy and financial markets 10 Public debt financiers: reasons for holding government securities from the perspective of individual entities 11. Capacity and requirements of financial markets to become a creditor of the government sector 12. Impacts and reflections of government debt on international financial markets","- Understand the interlinkages between macroeconomic developments, economic policy actions and financial market developments, including their most significant manifestations and anomalies. - Be able to correctly use and interpret macroeconomic data in analyses. - To be familiar with basic macroeconomic aggregates, their interdependence on real data of the Czech economy. Identify sources of possible macroeconomic imbalances. - Find, understand and apply publicly available macroeconomic forecasts (CNB, Ministry of Finance, commercial banks) from the perspective of an economic policy maker, banker, corporation, household and financial market trader. - Understand and discuss the interrelationships between the various segments of financial markets and crisis phenomena of a financial and economic nature. - Understand the effects of fiscal policy and the structure of their revenues and expenditures on financial markets. - Define the specifics of government-issued securities and their manifestations in financial markets. - Discuss the implications of the growing debt burden of the government sector on domestic and international financial markets.",Mid-term test(s): 50 % Final test: 50 %,"Basic: VEJMĚLEK, Jan; ŽĎÁREK, Václav; CHALOUPKA, Lubomír; ROJÍČEK, Marek. Makroekonomická analýza - od teorie k aplikaci. 1. vyd. Zlín: Grada Publishing, 2025. 888 p. ISBN 978-80-271-3735-0. Recommended: Titze, M. et al. (2021). Praktické příklady z makroekonomické analýzy (2nd ed.). Nakladatelství Oeconomica. https://oeconomica.vse.cz/wp-content/uploads/publication/21470/Titze_Prakticke-priklady-z-makroekonomicke-analyzy.pdf Lipschitz, L., & Schadler, S. (2019). Macroeconomics for professionals : a guide for analysts and those who need to understand them. Cambridge University Press. Abel, A. B., Bernanke, B., & Croushore, D. D. (2014). Macroeconomics. Pearson. Pošta, V. (2018). Makroekonomická analýza na příkladu české ekonomiky (1st ed.). C. H. Beck. Hindriks, J., & Myles, G. D. (2006). Intermediate public economics. MIT Press. Hashimzade, N., Hindriks, J., & Myles, G. D. (2006). Solution manual to accompany Intermediate public economics. MIT Press. KOŠŤÁKOVÁ, Tereza. O složitém jednoduše, aneb, Nebojte se statistiky, nekouše. Praha: Český statistický úřad, 2019. ISBN 978-80-250-2908-4. CLAESSENS, Stijn a KOSE, Ayhan M., Financial Crises Explanations, Types, and Implications. IMF Working Papers 2013/028. Washington, D.C.: International Monetary Fund, 2013. Dostupné z: https://www.imf.org/en/Publications/WP/Issues/2016/12/31/Financial-Crises-Explanations-Types-and-Implications-40283 CLAESSENS, Stijn a KOSE, Ayhan M., Frontiers of macrofinancial linkages. BIS Papers 95. Basel: Bank for International Settlements, 2018. ISSN 1682-7651. Dostupné z: https://www.bis.org/publ/bppdf/bispap95.pdf"
Management Accounting I.,1MU305,Prague University of Economics and Business,Czech Republic,https://insis-test.vse.cz/katalog/syllabus.pl?predmet=2708;aktualni=1;poc_obdobi=1201,2026/2027,WS 2026/2027,winter,bachelor,6.0,ECTS,6.0,The aim of the course is to develop accounting information system relevant for financial management of company operating activities and to define the aims and contents of product-oriented and responsibility accounting including their mutual relations.,"1. Relation between financial, cost and management accounting - reasons for differences in the content, details and extend of accounting information - classification of organizational activities according to their contribution to profit achievement - major activity - product creation process - role and functions of controller (managerial accounting) in a company 2. Business performance measurement and management - criteria for performance management following shareholders’ perspective - criteria for business performance management following managers’ perspective with emphasis on product creation process - criteria for costs and profit control - cost concepts in cost accounting - significance of differences between cost/expense concepts in financial and managerial accounting 3. Cost classification for financial management - cost classification by nature, advantages, constraints, areas of use - cost classification into prime and overhead - use of costing in operational and tactical management of prime costs - cost classification into variable and fixed, generally theoretical context, use in management - cost classification into direct and indirect costs 4. Basic relationships between volume, cost and profit (CVP) - basic parameters of profit management, theirs definition - methods for recognizing variable and fixed costs - used and unused fixed costs - determining the volume of the break-even point and the required profit - setting the maximum amount of variable and fixed costs - determination of the selling price - fixed and unused fixed costs 5. Standard costing and variance analysis - role and functions of variance analysis - settings of standards - measurement of actual values and methods of variance measurement - profit variance analysis in a simple product - profit variance in a product mix situation - input-mix-variance 6. Recognition of product creation process in accounting - profit and loss statements with different cost classification - impact of inventories’ valuation on profit measurement - measurement of profit of non-costumized and costumized products/services - managerial profit and loss statements 7. Costing for business management - costing and its application in basic decision making - absorption costing, content, use in management - variable costing, content, use in management 8. Costing terminology - definition of the subject of allocation - content and structure of cost card - cost allocation methods and principles - step methods of allocation 9. Recognition of financial relationships among responsibility centers, revenue concept in cost accounting - recognition of relationships among responsibility centers on actual-costs basis - recognition of relationships among responsibility centers on standard-costs basis - cost assignment according to origin and responsibility, internal costs - relationship of profit measurement at corporate and responsibility centers’ level 10. Role of cost budgets in planning and budgeting system - prerequisites for the effective functioning of plans and budgets in an unstable market environment - aims and functions of budgeting - organization of budgeting process - stage in budgeting of profit 11. Budgets of cost centers and budgetary control - structure of costs in budgets of cost centers - relation among budgeting, costing and managerial profit and loss statements - methods for budgeting of overhead costs - budgetary control (fixed, flexible and flexed budget) - trade-offs between profit structure of the company and budgetary control approach 12. Responsibility accounting - responsibility accounting as part of accountability management, causes of its development - preconditions of efficient application of accountability management - organizational structure of the company - centralization and decentralization in accountability management - economic structure of the company and types of responsibility centers 13. Performance measurement of responsibility centers - the cost of responsibility centers - the revenues of responsibility centers - transfer pricing types - economic result of center",- explain the differences in substance and management accounting system design for product costing and compare it with the accounting information for incentive of managers at different levels of management; - choose the appropriate structure of product costs and benefits depending on decision-making tasks; - propose the design on management accounting system; recommend its changes including basis for conclusions; - develop the management reports for measuring and evaluating performance of the company and its responsibility centres; - apply the management accounting terminology appropriately.,Active lecture/seminar/workshop/tutorial participation: 30 % Final test: 70 %,"Basic: FIBÍROVÁ, Jana; PETERA, Petr; WAGNER, Jaroslav; ŠOLJAKOVÁ, Libuše. Manažerské účetnictví : nástroje a metody. Praha: Wolters Kluwer ČR, 2019. ISBN 978-80-7598-486-9. Recommended: Fibírová, J., Wagner, J., & Šoljaková, L. (2017). Manažerské účetnictví I. : případové studie a příklady (pro kurzy 1MU305 a 1MU211). Oeconomica, nakladatelství VŠE. Fibírová, J., Král, B., Matyáš, O., Menšík, M., Petera, P., Wagner, J., Zralý, M., & Šoljaková, L. (2018). Manažerské účetnictví. Management Press."
Mathematics for Economists,4MM101,Prague University of Economics and Business,Czech Republic,https://insis-test.vse.cz/katalog/syllabus.pl?predmet=2536;aktualni=1;poc_obdobi=1201,2026/2027,WS 2026/2027,winter,bachelor,6.0,ECTS,6.0,"The aim is to give basic information concerning fundamental notions and methods of linear algebra, differential and integral calculus and the basic methods of solution of differential equations. These notions and methods are necessary for economical courses.","1) Arithmetical vectors and algebraic operations with them (linear combination, linear dependance and linear independance, scalar product). 2) Matrices, rank of matrix. Systems of linear equations, Frobenius theorem. 3) Multiplication of matrices, regular matrix, inverse matrix, matrix equations, determinants, Cramer's rule. 4) Limits of sequences and limits of real functions of one real variable. 5) Continuity of real functions of one real variable. 6) Derivatives of real functions of one real variable, higher order derivatives, L'Hospital's rule. 7) Increasing and decreasing functions, increasing-decreasing test, critical points test, the first derivative test and the second derivative test for graphing and maximum-minimum problems, the second derivative and concavity, the second derivative test for concavity, inflection points, drawing graphs,Taylor polynomial. 8) Real functions of two real variables, partial derivatives, partial derivatives of second order, smooth functions of first and second order, local maxima and local minima, constraint maxima and minima, method of Jacobi's determinant, method of Lagrange multipliers. 9) Indefinite integral, integration by parts and the substitution method, integral of rational functions. 10) Definite integral, improper integral. 11) Differential equations (first and second order differential equations with constant coefficients and special right side). 12) Reserve.","After the course student will be able to: 1) solve systems of linear equations; 2) compute inverse matrix, or determine whether inverse matrix exists; 3) solve simple matrix equations with the use of inverse matrices; 4) compute determinant of matrix and use Cramer's rule; 5) compute derivatives of elementary functions, use L'Hospital's rule, use first and second derivative tests, draw graphs; 6) determine local and constraint maxima and minima of real functions of two real variables; 7) use integration method by parts and substitution method; 8) use Newton's definition of definite integral and definition of improper integral.",Mid-term test(s): 20 % Final test: 40 % Final oral exam: 30 % Homework during the semester: 10 %,"Basic: Klůfa, J., & Pasáčková, J. (2023). Učebnice matematiky (1) pro studenty VŠE. Ekopress."
Monetary Theory and Policy,1MT300,Prague University of Economics and Business,Czech Republic,https://insis-test.vse.cz/katalog/syllabus.pl?predmet=2696;aktualni=1;poc_obdobi=1201,2026/2027,WS 2026/2027,winter,bachelor,6.0,ECTS,6.0,"The course explains the functions of a central bank both in a market and a transition economy (with focus on the Czech Republic). Student obtain the knowledge of selected issues in monetary economics - monetary policy, monetary theory and history, and banking regulation and supervision.","1. Money and the economy (issuing and history of money, theoretical and empirical definition of money, monetary aggregates). 2. Central bank (establishment, functions, balance). 3. Instruments of monetary policy (open market operations, discount policy, reserve requirements, foreign exchange intervention). 4. Efficiency of monetary policy (goals, time lags, central bank independence, international effects). 5. Banking regulation and supervision. 6. Financial stability. 7. Banking system of the Czech Republic and the EMU.","- understand issuing and circulation of money in the economy, monetary policy, and banking regulation and supervision.",Mid-term test(s): 30 % Final test: 70 %,"Basic: Revenda, Z. (2011). Centrální bankovnictví. Management Press. ROJÍČEK, Marek; SPĚVÁČEK, Vojtěch; VEJMĚLEK, Jan; ZAMRAZILOVÁ, Eva; ŽĎÁREK, Václav. Makroekonomická analýza: teorie a praxe. 1. vyd. Praha: Grada Publishing, 2016. 543 p. ISBN 978-80-247-5858-9. Mishkin, F. S. (2022). Economics of money, banking, and financial markets. Pearson. Recommended: JONES, CH.: Macroeconomics, Wiley, 2025. ISBN: 978-1-324-06368-1 (vybrané kapitoly) MANKIW, G. Macroeconomics, The 12th edition, Macmillan Learning, 2025."
